"","Date","Open","High","Low","Close","WAP","No. of Shares","No. of Trades","Total Turnover","Deliverable Quantity","% Deli. Qty to Traded Qty","Spread H-L","Spread C-O","securityname"
"1950",2018-01-03,281.05,287.2,278.05,279.45,282.01,563604,4272,158944715,90957,16.14,9.15,-1.6,"BOMBAY DYEING &amp; MFG.CO.LTD."
"1951",2018-01-02,285.35,288.95,277.15,280.45,281.88,755013,5204,212826293,99907,13.23,11.8,-4.9,"BOMBAY DYEING &amp; MFG.CO.LTD."
"1952",2018-01-01,277.5,294.75,274.5,285.8,288.09,1168241,10924,336556488,142799,12.22,20.25,8.3,"BOMBAY DYEING &amp; MFG.CO.LTD."
"1953",2018-11-16,148.05,157.35,148.05,153.15,152.16,367,10,55843,195,53.13,9.3,5.1,"Asian Hotels (North) Limited"
"1954",2018-11-15,150.05,150.05,150,150,150.01,70,3,10501,45,64.29,0.05,-0.05,"Asian Hotels (North) Limited"
"1955",2018-11-14,159,159,150,153,151.91,4856,33,737675,1953,40.22,9,-6,"Asian Hotels (North) Limited"
"1956",2018-11-13,153.8,153.8,153.8,153.8,153.8,50,1,7690,50,100,0,0,"Asian Hotels (North) Limited"
"1957",2018-11-06,160.7,160.7,151,151,155.85,100,2,15585,50,50,9.7,-9.7,"Asian Hotels (North) Limited"
"1958",2018-11-05,150.7,158.7,147,148,152.7,428,6,65356,26,6.07,11.7,-2.7,"Asian Hotels (North) Limited"
"1959",2018-11-02,164.9,164.9,150,150,151.42,31,3,4694,28,90.32,14.9,-14.9,"Asian Hotels (North) Limited"
"1960",2018-10-31,153.95,153.95,142.65,146.9,147.92,626,14,92600,9,1.44,11.3,-7.05,"Asian Hotels (North) Limited"
"1961",2018-10-30,157,160.55,145.1,150.95,153.95,4420,41,680452,1250,28.28,15.45,-6.05,"Asian Hotels (North) Limited"
"1962",2018-10-29,148.2,157.9,144.1,152.7,146.92,4464,23,655835,943,21.12,13.8,4.5,"Asian Hotels (North) Limited"
"1963",2018-10-26,151.6,152.5,141.05,147,145.36,1774,21,257867,105,5.92,11.45,-4.6,"Asian Hotels (North) Limited"
"1964",2018-10-25,168,168,146.5,152.7,152.83,7176,48,1096720,1580,22.02,21.5,-15.3,"Asian Hotels (North) Limited"
"1965",2018-10-24,175,175,145.15,158,153.35,2282,16,349942,NA,0,29.85,-17,"Asian Hotels (North) Limited"
"1966",2018-10-23,160,161.65,138.25,160.15,151.53,4728,42,716440,243,5.14,23.4,0.15,"Asian Hotels (North) Limited"
"1967",2018-10-22,161.2,161.2,150.5,153.3,158.05,1015,26,160419,637,62.76,10.7,-7.9,"Asian Hotels (North) Limited"
"1968",2018-10-19,167,167,155.25,165.95,161.61,4588,43,741459,1014,22.1,11.75,-1.05,"Asian Hotels (North) Limited"
"1969",2018-10-17,173.05,179.5,163.7,167,171.53,2504,32,429513,1025,40.93,15.8,-6.05,"Asian Hotels (North) Limited"
"1970",2018-10-16,191,191,173,173.05,182.25,5112,47,931685,1726,33.76,18,-17.95,"Asian Hotels (North) Limited"
"1971",2018-10-15,185.8,195,179.05,179.05,184.94,4502,53,832593,204,4.53,15.95,-6.75,"Asian Hotels (North) Limited"
"1972",2018-10-12,182,190,166.2,184.9,175.66,4515,61,793108,215,4.76,23.8,2.9,"Asian Hotels (North) Limited"
"1973",2018-10-11,180,186.9,167.05,173.45,174.04,1926,32,335203,168,8.72,19.85,-6.55,"Asian Hotels (North) Limited"
"1974",2018-10-10,175,193.85,168.05,186.05,172.13,2275,39,391594,433,19.03,25.8,11.05,"Asian Hotels (North) Limited"
"1975",2018-10-09,180,180,166.35,172.4,175.16,1363,24,238740,205,15.04,13.65,-7.6,"Asian Hotels (North) Limited"
"1976",2018-10-08,185,194.8,172.05,173,179.82,2011,75,361618,571,28.39,22.75,-12,"Asian Hotels (North) Limited"
"1977",2018-10-05,188.95,196,175.2,182,182.97,4292,64,785294,314,7.32,20.8,-6.95,"Asian Hotels (North) Limited"
"1978",2018-10-04,190,196,180.25,196,184.14,3034,30,558684,10,0.33,15.75,6,"Asian Hotels (North) Limited"
"1979",2018-10-03,187,194.9,177.55,193.8,183.19,2023,16,370584,33,1.63,17.35,6.8,"Asian Hotels (North) Limited"
"1980",2018-10-01,192.45,194,173.35,181.55,181.78,2940,39,534447,844,28.71,20.65,-10.9,"Asian Hotels (North) Limited"
"1981",2018-09-28,204.6,204.6,184.4,190.95,196.85,3037,71,597832,511,16.83,20.2,-13.65,"Asian Hotels (North) Limited"
"1982",2018-09-27,210,210,191.25,206.9,202.39,2321,21,469748,137,5.9,18.75,-3.1,"Asian Hotels (North) Limited"
"1983",2018-09-26,204.05,204.05,200,200.05,202,464,8,93726,172,37.07,4.05,-4,"Asian Hotels (North) Limited"
"1984",2018-09-25,223.7,224,200,204.45,213.2,992,35,211492,241,24.29,24,-19.25,"Asian Hotels (North) Limited"
"1985",2018-09-24,227,227,213.8,226.5,220.25,2407,52,530151,320,13.29,13.2,-0.5,"Asian Hotels (North) Limited"
"1986",2018-09-21,225,225.5,221,223,223.06,2512,18,560336,897,35.71,4.5,-2,"Asian Hotels (North) Limited"
"1987",2018-09-19,230.6,230.6,221.1,221.4,225.05,3380,31,760669,550,16.27,9.5,-9.2,"Asian Hotels (North) Limited"
"1988",2018-09-18,231.9,231.9,222,223.7,226.78,2208,33,500741,275,12.45,9.9,-8.2,"Asian Hotels (North) Limited"
"1989",2018-09-17,231.85,231.85,222.2,224.35,225.5,6312,37,1423353,4091,64.81,9.65,-7.5,"Asian Hotels (North) Limited"
"1990",2018-09-14,234,234,221.05,225,226.22,6482,45,1466358,2818,43.47,12.95,-9,"Asian Hotels (North) Limited"
"1991",2018-09-12,226.5,226.5,225,225,225.62,816,5,184107,433,53.06,1.5,-1.5,"Asian Hotels (North) Limited"
"1992",2018-09-11,224,225,223.8,225,224.51,2471,16,554776,1324,53.58,1.2,1,"Asian Hotels (North) Limited"
"1993",2018-09-10,231,231,225,228.05,229.61,371,7,85186,322,86.79,6,-2.95,"Asian Hotels (North) Limited"
"1994",2018-09-07,231.8,231.85,226.2,229.25,230.29,1060,5,244112,500,47.17,5.65,-2.55,"Asian Hotels (North) Limited"
"1995",2018-09-06,235,235,225,225,226.79,3004,12,681272,1142,38.02,10,-10,"Asian Hotels (North) Limited"
"1996",2018-09-04,227.35,227.35,225,225.95,226.64,267,4,60513,5,1.87,2.35,-1.4,"Asian Hotels (North) Limited"
"1997",2018-09-03,230,234,228.15,231.1,232.89,540,16,125759,485,89.81,5.85,1.1,"Asian Hotels (North) Limited"
"1998",2018-08-31,232,232,229,230.5,232,2002,4,464461,1001,50,3,-1.5,"Asian Hotels (North) Limited"
"1999",2018-08-30,227.05,228,227,228,227.95,1050,3,239351,1025,97.62,1,0.95,"Asian Hotels (North) Limited"
"2000",2018-08-29,225.5,232.5,225.5,228,227.94,3426,18,780916,1773,51.75,7,2.5,"Asian Hotels (North) Limited"
"2001",2018-08-28,225.5,232.5,225,228.05,228.55,2245,42,513098,1043,46.46,7.5,2.55,"Asian Hotels (North) Limited"
"2002",2018-08-27,225.1,225.1,225.1,225.1,225.1,350,1,78785,350,100,0,0,"Asian Hotels (North) Limited"
"2003",2018-08-24,230,230,224.05,225,227.43,4105,8,933613,1095,26.67,5.95,-5,"Asian Hotels (North) Limited"
"2004",2018-08-23,225,225.05,225,225,225.02,3425,10,770710,1725,50.36,0.05,0,"Asian Hotels (North) Limited"
"2005",2018-08-20,225.1,225.1,225.1,225.1,225.1,246,2,55374,246,100,0,0,"Asian Hotels (North) Limited"
"2006",2018-08-17,225.4,225.4,225.1,225.1,225.36,1150,2,259165,1150,100,0.3,-0.3,"Asian Hotels (North) Limited"
"2007",2018-08-16,222,229,220.5,222.1,225.93,703,7,158826,100,14.22,8.5,0.1,"Asian Hotels (North) Limited"
"2008",2018-08-14,225.5,232,222,228.95,227.67,1014,13,230853,372,36.69,10,3.45,"Asian Hotels (North) Limited"
"2009",2018-08-13,221.3,221.3,221.3,221.3,221,1,1,221,1,100,0,0,"Asian Hotels (North) Limited"
"2010",2018-08-10,235,245,220.05,229.3,241.25,407,20,98187,363,89.19,24.95,-5.7,"Asian Hotels (North) Limited"
"2011",2018-08-09,212,235,212,226.05,226.26,2692,38,609085,1031,38.3,23,14.05,"Asian Hotels (North) Limited"
"2012",2018-08-08,225,237.9,221.1,223.8,227.8,1074,21,244662,132,12.29,16.8,-1.2,"Asian Hotels (North) Limited"
"2013",2018-08-07,232,241,230,230,230.54,196,9,45185,153,78.06,11,-2,"Asian Hotels (North) Limited"
"2014",2018-08-06,224,224.3,222,224.15,223.05,135,9,30112,100,74.07,2.3,0.15,"Asian Hotels (North) Limited"
"2015",2018-08-03,225.1,231,223.5,225.55,226.98,350,10,79444,110,31.43,7.5,0.45,"Asian Hotels (North) Limited"
"2016",2018-08-02,230,230.25,226.1,226.4,229.54,581,9,133363,481,82.79,4.15,-3.6,"Asian Hotels (North) Limited"
"2017",2018-08-01,225,246.8,225,231.1,229.91,899,15,206687,88,9.79,21.8,6.1,"Asian Hotels (North) Limited"
"2018",2018-07-31,237,247.5,222.3,226.9,237.64,3496,50,830782,830,23.74,25.2,-10.1,"Asian Hotels (North) Limited"
"2019",2018-07-30,231,246,225.4,225.4,236.12,780,12,184175,634,81.28,20.6,-5.6,"Asian Hotels (North) Limited"
"2020",2018-07-27,231.4,239.95,230,230,231.58,260,13,60210,190,73.08,9.95,-1.4,"Asian Hotels (North) Limited"
"2021",2018-07-26,231.1,231.1,231.1,231.1,231.07,14,1,3235,14,100,0,0,"Asian Hotels (North) Limited"
"2022",2018-07-20,225.6,234.75,225.55,226.1,226.29,212,7,47973,86,40.57,9.2,0.5,"Asian Hotels (North) Limited"
"2023",2018-07-19,220,240,214,227.6,225.65,344,25,77624,167,48.55,26,7.6,"Asian Hotels (North) Limited"
"2024",2018-07-18,225,225,225,225,225,2,1,450,2,100,0,0,"Asian Hotels (North) Limited"
"2025",2018-07-17,253.4,253.4,223,228.25,236.79,1912,24,452749,105,5.49,30.4,-25.15,"Asian Hotels (North) Limited"
"2026",2018-07-13,233.05,242,233,233,236.96,517,11,122509,42,8.12,9,-0.05,"Asian Hotels (North) Limited"
"2027",2018-07-11,238,238,238,238,238,200,3,47600,200,100,0,0,"Asian Hotels (North) Limited"
"2028",2018-07-10,236,236,236,236,236,19,1,4484,19,100,0,0,"Asian Hotels (North) Limited"
"2029",2018-07-09,233.25,239,233.25,239,236.12,140,6,33057,70,50,5.75,5.75,"Asian Hotels (North) Limited"
"2030",2018-07-06,226.35,242,226.35,239.9,236.71,1025,7,242625,125,12.2,15.65,13.55,"Asian Hotels (North) Limited"
"2031",2018-07-05,231.2,231.2,231.2,231.2,231,3,1,693,3,100,0,0,"Asian Hotels (North) Limited"
"2032",2018-07-04,240,240,240,240,240,3,1,720,3,100,0,0,"Asian Hotels (North) Limited"
"2033",2018-07-03,243,250,243,250,246.5,600,2,147900,NA,0,7,7,"Asian Hotels (North) Limited"
"2034",2018-07-02,245,245,240.05,245,244.65,280,10,68501,277,98.93,4.95,0,"Asian Hotels (North) Limited"
"2035",2018-06-29,235,249.9,230,243.95,238.38,744,16,177355,110,14.78,19.9,8.95,"Asian Hotels (North) Limited"
"2036",2018-06-27,247,247,230.3,241.1,242.94,632,11,153539,28,4.43,16.7,-5.9,"Asian Hotels (North) Limited"
"2037",2018-06-26,257,257,236.1,247.8,250,805,11,201249,102,12.67,20.9,-9.2,"Asian Hotels (North) Limited"
"2038",2018-06-25,273,273,232.3,240,240.03,2053,22,492775,1020,49.68,40.7,-33,"Asian Hotels (North) Limited"
"2039",2018-06-22,280,280,252,253,258.88,800,4,207100,100,12.5,28,-27,"Asian Hotels (North) Limited"
"2040",2018-06-21,278,278,257,257,267.5,200,2,53500,100,50,21,-21,"Asian Hotels (North) Limited"
"2041",2018-06-20,252,262,252,254,256.36,804,5,206116,112,13.93,10,2,"Asian Hotels (North) Limited"
"2042",2018-06-19,253,253,253,253,253,12,2,3036,6,50,0,0,"Asian Hotels (North) Limited"
"2043",2018-06-15,250,260,250,254,255.4,630,6,160904,22,3.49,10,4,"Asian Hotels (North) Limited"
"2044",2018-06-13,250.15,250.15,250,250,250.03,132,8,33004,101,76.52,0.15,-0.15,"Asian Hotels (North) Limited"
"2045",2018-06-12,250.05,260,250.05,260,255,8,2,2040,4,50,9.95,9.95,"Asian Hotels (North) Limited"
"2046",2018-06-06,241,250,241,250,242.14,138,5,33415,137,99.28,9,9,"Asian Hotels (North) Limited"
"2047",2018-06-05,260,260,250.05,250.05,256.05,620,5,158751,20,3.23,9.95,-9.95,"Asian Hotels (North) Limited"
"2048",2018-06-04,250,260,250,260,254.38,89,2,22640,89,100,10,10,"Asian Hotels (North) Limited"
"2049",2018-06-01,270,270,257.05,257.25,259.08,465,9,120473,413,88.82,12.95,-12.75,"Asian Hotels (North) Limited"
"2050",2018-05-31,270,270,270,270,270,100,2,27000,100,100,0,0,"Asian Hotels (North) Limited"
"2051",2018-05-30,253.65,269.8,253.65,260.25,261.04,430,10,112246,349,81.16,16.15,6.6,"Asian Hotels (North) Limited"
"2052",2018-05-29,260,279.95,260,265.8,261.28,289,11,75511,288,99.65,19.95,5.8,"Asian Hotels (North) Limited"
"2053",2018-05-28,265,272,265,270,268.62,622,5,167080,22,3.54,7,5,"Asian Hotels (North) Limited"
"2054",2018-05-23,272.65,275.2,272,273.15,273.33,24,5,6560,10,41.67,3.2,0.5,"Asian Hotels (North) Limited"
"2055",2018-05-21,287,287,279.55,285.9,282.4,847,15,239189,206,24.32,7.45,-1.1,"Asian Hotels (North) Limited"
"2056",2018-05-18,294.25,294.25,294.25,294.25,294.25,100,5,29425,100,100,0,0,"Asian Hotels (North) Limited"
"2057",2018-05-17,291,309.7,291,309.7,293.31,105,4,30798,55,52.38,18.7,18.7,"Asian Hotels (North) Limited"
"2058",2018-05-15,296.05,311,296.05,305,304.96,201,3,61296,1,0.5,14.95,8.95,"Asian Hotels (North) Limited"
"2059",2018-05-14,302.1,302.1,300.05,300.05,300.48,63,6,18930,43,68.25,2.05,-2.05,"Asian Hotels (North) Limited"
"2060",2018-05-11,302,315.85,302,315.8,308.68,875,8,270095,175,20,13.85,13.8,"Asian Hotels (North) Limited"
"2061",2018-05-10,302.75,322.8,299.25,300.85,299.74,2911,19,872548,2708,93.03,23.55,-1.9,"Asian Hotels (North) Limited"
"2062",2018-05-09,308,315,306,315,310.52,276,7,85703,251,90.94,9,7,"Asian Hotels (North) Limited"
"2063",2018-05-08,313.35,322,313.35,313.5,315.8,1689,11,533391,989,58.56,8.65,0.15,"Asian Hotels (North) Limited"
"2064",2018-05-07,312,321,312,317.05,318.45,862,20,274506,720,83.53,9,5.05,"Asian Hotels (North) Limited"
"2065",2018-05-04,324.8,325.1,320,325.05,323.49,614,16,198620,613,99.84,5.1,0.25,"Asian Hotels (North) Limited"
"2066",2018-05-03,306.7,331,306.7,324.15,320.89,1970,26,632149,888,45.08,24.3,17.45,"Asian Hotels (North) Limited"
"2067",2018-05-02,329,329,309.15,319.85,317.97,3174,20,1009225,1668,52.55,19.85,-9.15,"Asian Hotels (North) Limited"
"2068",2018-04-30,317,326.35,315,324.85,322.87,1293,23,417466,1293,100,11.35,7.85,"Asian Hotels (North) Limited"
"2069",2018-04-27,312.5,315,302,313.1,310.24,29,6,8997,29,100,13,0.6,"Asian Hotels (North) Limited"
"2070",2018-04-26,305,310,305,308.25,308.41,558,7,172090,558,100,5,3.25,"Asian Hotels (North) Limited"
"2071",2018-04-25,312,327.95,311.05,311.05,320.32,536,8,171693,536,100,16.9,-0.95,"Asian Hotels (North) Limited"
"2072",2018-04-24,305.1,326.6,305.1,315.05,311.89,291,11,90761,291,100,21.5,9.95,"Asian Hotels (North) Limited"
"2073",2018-04-23,310,325.9,310,311.05,317.03,512,13,162319,512,100,15.9,1.05,"Asian Hotels (North) Limited"
"2074",2018-04-20,312,316,300.15,315.75,314.78,796,20,250566,796,100,15.85,3.75,"Asian Hotels (North) Limited"
"2075",2018-04-19,321.7,321.7,292.05,307,309.37,936,17,289566,936,100,29.65,-14.7,"Asian Hotels (North) Limited"
"2076",2018-04-18,309.9,311,302,306.5,307.37,1147,35,352554,1147,100,9,-3.4,"Asian Hotels (North) Limited"
"2077",2018-04-17,300,303.9,291,300,300.39,2009,10,603476,2009,100,12.9,0,"Asian Hotels (North) Limited"
"2078",2018-04-16,295,300,285.15,295.7,291.82,971,20,283355,971,100,14.85,0.7,"Asian Hotels (North) Limited"
"2079",2018-04-13,297,297,282.2,295.75,291.47,753,8,219479,753,100,14.8,-1.25,"Asian Hotels (North) Limited"
"2080",2018-04-09,281.15,285,281.15,284.95,284.92,1026,4,292332,1026,100,3.85,3.8,"Asian Hotels (North) Limited"
"2081",2018-04-06,271.5,290.95,271.5,289.95,279.51,51,5,14255,51,100,19.45,18.45,"Asian Hotels (North) Limited"
"2082",2018-04-05,285,285.2,285,285.2,285.05,73,3,20809,73,100,0.2,0.2,"Asian Hotels (North) Limited"
"2083",2018-04-04,283,284.1,283,284.1,283,526,3,148859,526,100,1.1,1.1,"Asian Hotels (North) Limited"
"2084",2018-04-03,291.5,298.9,285.15,295,294.07,4143,10,1218338,4143,100,13.75,3.5,"Asian Hotels (North) Limited"
"2085",2018-04-02,291.55,299.85,291.55,299.85,291.79,103,2,30054,103,100,8.3,8.3,"Asian Hotels (North) Limited"
"2086",2018-03-28,290.1,303,290.05,302,299.98,515,6,154492,515,100,12.95,11.9,"Asian Hotels (North) Limited"
"2087",2018-03-27,310.85,310.85,283.45,301.6,286.44,839,22,240324,839,100,27.4,-9.25,"Asian Hotels (North) Limited"
"2088",2018-03-26,304.85,304.85,285.1,296.05,295.17,750,15,221379,750,100,19.75,-8.8,"Asian Hotels (North) Limited"
"2089",2018-03-23,290,301.95,288.15,291.15,292.82,3003,12,879335,3003,100,13.8,1.15,"Asian Hotels (North) Limited"
"2090",2018-03-22,290.15,305.95,290.15,302.9,301.98,3479,21,1050599,3479,100,15.8,12.75,"Asian Hotels (North) Limited"
"2091",2018-03-21,302,303,296.05,299.9,300.73,1952,10,587028,1952,100,6.95,-2.1,"Asian Hotels (North) Limited"
"2092",2018-03-20,281,302.95,281,300,299.53,1706,21,510995,1706,100,21.95,19,"Asian Hotels (North) Limited"
"2093",2018-03-19,301.2,302,291.2,295,298.68,8639,11,2580287,8639,100,10.8,-6.2,"Asian Hotels (North) Limited"
"2094",2018-03-16,303,304,294,301.2,300.16,2265,33,679858,2265,100,10,-1.8,"Asian Hotels (North) Limited"
"2095",2018-03-15,290,301.35,283,296.35,295.22,4401,23,1299269,4401,100,18.35,6.35,"Asian Hotels (North) Limited"
"2096",2018-03-14,289.95,293.9,275.55,287,282.46,605,17,170887,605,100,18.35,-2.95,"Asian Hotels (North) Limited"
"2097",2018-03-13,275.55,282,275.55,282,279.88,41,3,11475,41,100,6.45,6.45,"Asian Hotels (North) Limited"
"2098",2018-03-12,271.05,288,271.05,281.6,280.05,132,8,36967,132,100,16.95,10.55,"Asian Hotels (North) Limited"
"2099",2018-03-09,265.05,283.55,265.05,281,281.76,1036,11,291904,1036,100,18.5,15.95,"Asian Hotels (North) Limited"
"2100",2018-03-08,264.1,279.5,264.1,270.05,270.81,661,10,179003,661,100,15.4,5.95,"Asian Hotels (North) Limited"
"2101",2018-03-07,263.25,279.45,263.2,266.2,265.37,1611,9,427518,1611,100,16.25,2.95,"Asian Hotels (North) Limited"
"2102",2018-03-06,287,287,273,273,281.42,570,4,160412,570,100,14,-14,"Asian Hotels (North) Limited"
"2103",2018-03-05,274,274,274,274,274,50,2,13700,50,100,0,0,"Asian Hotels (North) Limited"
"2104",2018-03-01,271.6,281,271.6,280.05,278.49,110,6,30634,110,100,9.4,8.45,"Asian Hotels (North) Limited"
"2105",2018-02-28,273,281,273,279.6,279.25,624,5,174251,624,100,8,6.6,"Asian Hotels (North) Limited"
"2106",2018-02-27,275,276,274.35,275.9,274.94,142,5,39041,142,100,1.65,0.9,"Asian Hotels (North) Limited"
"2107",2018-02-26,270.8,284.3,258,283.85,279.42,3720,39,1039442,3720,100,26.3,13.05,"Asian Hotels (North) Limited"
"2108",2018-02-23,261,273.9,261,270.8,264.33,1926,10,509109,1926,100,12.9,9.8,"Asian Hotels (North) Limited"
"2109",2018-02-22,271,280.95,261.65,262.85,267.45,9231,94,2468847,9231,100,19.3,-8.15,"Asian Hotels (North) Limited"
"2110",2018-02-21,275,280,270,271,276.24,417,13,115192,417,100,10,-4,"Asian Hotels (North) Limited"
"2111",2018-02-20,268.75,280.7,268.75,280.7,280.34,1031,4,289030,1031,100,11.95,11.95,"Asian Hotels (North) Limited"
"2112",2018-02-19,280,281.6,265.1,281.6,278.15,905,11,251729,905,100,16.5,1.6,"Asian Hotels (North) Limited"
"2113",2018-02-16,268,279.9,267.05,270.55,273.04,1458,11,398096,1458,100,12.85,2.55,"Asian Hotels (North) Limited"
"2114",2018-02-15,262,286.9,262,274.2,278.71,1067,83,297384,1067,100,24.9,12.2,"Asian Hotels (North) Limited"
"2115",2018-02-14,272,275.65,264.45,275.4,273.18,1695,25,463032,1695,100,11.2,3.4,"Asian Hotels (North) Limited"
"2116",2018-02-12,259,262.55,248,262.55,259.28,413,18,107081,413,100,14.55,3.55,"Asian Hotels (North) Limited"
"2117",2018-02-09,230,252.25,230,250.05,244.44,2189,27,535087,2189,100,22.25,20.05,"Asian Hotels (North) Limited"
"2118",2018-02-08,227.5,240.3,220.05,240.25,236.6,3312,34,783623,3312,100,20.25,12.75,"Asian Hotels (North) Limited"
"2119",2018-02-07,229.45,229.45,225,228.9,228.95,76,7,17400,76,100,4.45,-0.55,"Asian Hotels (North) Limited"
"2120",2018-02-06,207.3,240,207.3,219.9,216.35,1773,43,383587,1192,67.23,32.7,12.6,"Asian Hotels (North) Limited"
"2121",2018-02-05,248.15,248.15,228.2,230.3,232.48,5168,71,1201432,2723,52.69,19.95,-17.85,"Asian Hotels (North) Limited"
"2122",2018-02-02,265,267.95,244.5,246.15,255.22,4672,127,1192411,1593,34.1,23.45,-18.85,"Asian Hotels (North) Limited"
"2123",2018-02-01,290,290.5,265,270.1,285.95,8389,188,2398806,5797,69.1,25.5,-19.9,"Asian Hotels (North) Limited"
"2124",2018-01-31,255,275.8,242,264.1,267.2,3253,114,869201,1546,47.53,33.8,9.1,"Asian Hotels (North) Limited"
"2125",2018-01-30,302,302,255.7,263.75,263.78,8443,125,2227063,3535,41.87,46.3,-38.25,"Asian Hotels (North) Limited"
"2126",2018-01-29,290,290,271.5,275.15,281.67,2359,50,664451,1575,66.77,18.5,-14.85,"Asian Hotels (North) Limited"
"2127",2018-01-25,284.05,304.45,280.1,288.7,293.11,25367,241,7435422,19939,78.6,24.35,4.65,"Asian Hotels (North) Limited"
"2128",2018-01-24,295,297.9,280,281.85,287.17,2823,90,810689,1824,64.61,17.9,-13.15,"Asian Hotels (North) Limited"
"2129",2018-01-23,303,308,294.8,301.1,302.64,9566,181,2895102,3357,35.09,13.2,-1.9,"Asian Hotels (North) Limited"
"2130",2018-01-22,270,302.9,261.05,298.4,292.84,7830,167,2292967,2206,28.17,41.85,28.4,"Asian Hotels (North) Limited"
"2131",2018-01-19,296.4,305.25,280.05,283.95,291.63,9246,268,2696367,2998,32.42,25.2,-12.45,"Asian Hotels (North) Limited"
"2132",2018-01-18,308,319.3,277.25,298.35,306.21,47389,1454,14510777,12315,25.99,42.05,-9.65,"Asian Hotels (North) Limited"
"2133",2018-01-17,247,294.7,230.95,294.4,279.73,64603,1258,18071603,16553,25.62,63.75,47.4,"Asian Hotels (North) Limited"
"2134",2018-01-16,226,252.25,222.65,245.6,239.28,4990,189,1194016,2817,56.45,29.6,19.6,"Asian Hotels (North) Limited"
"2135",2018-01-15,212.45,238.15,211.55,228.45,228.17,7111,161,1622550,3583,50.39,26.6,16,"Asian Hotels (North) Limited"
"2136",2018-01-12,238,240,210.7,214.4,217.09,5264,169,1142755,2423,46.03,29.3,-23.6,"Asian Hotels (North) Limited"
"2137",2018-01-11,209.4,228.6,203,226.95,222.55,11699,235,2603641,7459,63.76,25.6,17.55,"Asian Hotels (North) Limited"
"2138",2018-01-10,189,214.4,189,209.4,205.39,15144,344,3110460,7270,48.01,25.4,20.4,"Asian Hotels (North) Limited"
"2139",2018-01-09,181,196,181,189.6,188.13,7578,42,1425634,4216,55.63,15,8.6,"Asian Hotels (North) Limited"
"2140",2018-01-08,184.85,197,181.1,190.55,188.5,3355,64,632404,1306,38.93,15.9,5.7,"Asian Hotels (North) Limited"
"2141",2018-01-05,176.8,180,172.05,177.05,175.83,2706,16,475804,1178,43.53,7.95,0.25,"Asian Hotels (North) Limited"
"2142",2018-01-04,176.95,179,172.5,177,176.49,208,14,36709,175,84.13,6.5,0.05,"Asian Hotels (North) Limited"
"2143",2018-01-03,178.5,178.5,173.05,173.05,175.4,2007,9,352033,757,37.72,5.45,-5.45,"Asian Hotels (North) Limited"
"2144",2018-01-02,170,182,165.25,178.1,173.46,832,21,144320,475,57.09,16.75,8.1,"Asian Hotels (North) Limited"
"2145",2018-01-01,178,178,173.85,176.4,176.31,320,14,56418,164,51.25,4.15,-1.6,"Asian Hotels (North) Limited"
"2146",2018-11-16,1.47,1.47,1.47,1.47,1.47,27309,6,40144,27309,100,0,0,"Assam Company (India) Limited"
"2147",2018-11-15,1.4,1.4,1.4,1.4,1.4,144005,44,201607,143973,99.98,0,0,"Assam Company (India) Limited"
"2148",2018-11-14,1.34,1.34,1.34,1.34,1.34,189555,69,254003,189555,100,0,0,"Assam Company (India) Limited"
"2149",2018-11-13,1.41,1.41,1.41,1.41,1.41,370110,132,521855,370110,100,0,0,"Assam Company (India) Limited"
"2150",2018-11-12,1.48,1.48,1.48,1.48,1.48,101791,77,150650,101791,100,0,0,"Assam Company (India) Limited"
"2151",2018-11-09,1.55,1.55,1.55,1.55,1.55,92501,64,143376,92501,100,0,0,"Assam Company (India) Limited"
"2152",2018-11-07,1.63,1.63,1.63,1.63,1.63,73776,62,120254,73776,100,0,0,"Assam Company (India) Limited"
"2153",2018-11-06,1.71,1.71,1.71,1.71,1.71,93313,72,159565,93313,100,0,0,"Assam Company (India) Limited"
"2154",2018-11-05,1.8,1.8,1.8,1.8,1.8,128011,74,230419,128011,100,0,0,"Assam Company (India) Limited"
"2155",2018-11-02,1.89,1.89,1.89,1.89,1.89,189693,143,358519,189679,99.99,0,0,"Assam Company (India) Limited"
"2156",2018-11-01,1.98,1.98,1.98,1.98,1.98,75882,57,150246,75882,100,0,0,"Assam Company (India) Limited"
"2157",2018-10-31,2.08,2.08,2.08,2.08,2.08,73891,39,153693,73891,100,0,0,"Assam Company (India) Limited"
"2158",2018-10-30,2.18,2.18,2.18,2.18,2.18,36318,50,79173,36318,100,0,0,"Assam Company (India) Limited"
"2159",2018-10-29,2.29,2.29,2.29,2.29,2.29,26356,31,60355,26256,99.62,0,0,"Assam Company (India) Limited"
"2160",2018-10-09,2.41,2.41,2.41,2.41,2.41,254311,65,612889,254311,100,0,0,"Assam Company (India) Limited"
"2161",2018-10-08,2.53,2.53,2.53,2.53,2.53,93480,54,236504,93480,100,0,0,"Assam Company (India) Limited"
"2162",2018-10-05,2.66,2.66,2.66,2.66,2.66,78570,67,208996,78570,100,0,0,"Assam Company (India) Limited"
"2163",2018-10-04,2.8,2.8,2.8,2.8,2.8,51962,44,145493,51962,100,0,0,"Assam Company (India) Limited"
"2164",2018-10-03,2.94,2.94,2.94,2.94,2.94,75148,64,220935,75148,100,0,0,"Assam Company (India) Limited"
"2165",2018-10-01,3.09,3.09,3.09,3.09,3.09,32644,28,100869,32644,100,0,0,"Assam Company (India) Limited"
